© 2000-2021 QIAGEN. All rights reserved.

Analysis Details for My Projects->Fetal Adult Manuscript->GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM
Workspace	My Projects
Project	Fetal Adult Manuscript
Analysis	GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM
Date	Wed Aug 25 15:36:48 PDT 2021
Analysis ID	38741583

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Fetal Adult Manuscript->GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	GSTO1	 	enzyme	 	-0.186	 	-0.014	-0.153	1.08E-04	F3,IFI6,PDE4B,SAT1,SOX4,ZFP36L1	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	NRG2	 	growth factor	 	 	 	 	 	1.08E-04	CCN1,EEF1A1,GAD1,HMOX1,IER2,SOX2	ERBB3,ESR2,NRG2,PGR,SMAD2	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	RCE1	 	peptidase	 	 	 	 	 	1.08E-04	B2M,CRYAB,MGST1,RCN2,S100A13	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	propofol	 	chemical drug	 	-0.063	 	-0.020	-0.023	1.08E-04	ANXA1,CCL2,FOS,HMOX1,ZFP36	Ap1,CREB1,EGR1,ERK,HIF1A,JUN,Jnk,NFkB (complex),Nos,P38 MAPK,SMAD3,SP1,STAT3,dopamine,propofol	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	MIR17HG	 	other	 	-1.941	 	-0.024	-1.874	1.08E-04	CCND1,CDKN1A,CLIC1,DLL3,HOPX,PDGFRA,SOX11,SOX4	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	EIF4G2	 	translation regulator	 	0.000	 	0.004	-0.009	1.10E-04	CDKN1A,JUN,PLAT,SOX2	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	MAP3K5	 	kinase	 	 	 	 	 	1.10E-04	CCND1,CDKN1A,HMOX1,JUN	ATF2,Ap1,EGR1,ELK1,HIF1A,JUN,MAP2K4,MAP2K6,MAP3K5,MAPK8,Mapk,NFATC2,NFKBIA,NFkB (complex),NR3C1,P38 MAPK,RELA,RXRA,SMAD3,SP1,VDR	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	SMARCC1	 	transcription regulator	 	 	 	 	 	1.10E-04	CCND1,CDKN1A,MYT1,SOX2	CDKN2A,SMARCA4,SMARCB1,SMARCC1	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	BMP10	 	growth factor	 	-0.522	 	0.012	-0.553	1.14E-04	FOS,HLA-A,ID1,IGFBP7,NCAM1,PHLDA1,TIMP1	BMP10,JUN,NFkB (complex),RELA,SMAD3,SMAD4,STAT3	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	MAX	 	transcription regulator	 	0.651	 	-0.007	0.666	1.14E-04	CDKN1A,FBXO32,FTH1,HMGA1,ID1,RHOA,TXNIP	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	celecoxib	 	chemical drug	 	-1.564	 	-0.009	-1.540	1.14E-04	ATF4,CCND1,CDKN1A,F3,FOS,HMOX1,SERPINE1,TRAF4	Akt,Ap1,CHUK,EGR1,ELK1,FOSL1,FOXO1,HDAC3,JUN,Mapk,NFKB1,NFKBIA,NFkB (complex),P38 MAPK,PI3K (complex),SMAD3,SP1,celecoxib	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	bisphenol A	 	chemical - endogenous mammalian	 	1.016	 	0.012	0.988	1.17E-04	CCL2,CCN1,CCND1,CDKN1A,CLU,FOS,GAD1,PAX6,SOX2,TNC	Akt,Ap1,EGR1,ERK1/2,ESR1,ESR2,FOS,FOXO1,HIF1A,Histone h3,JUN,MYC,NFkB (complex),RELA,SMAD3,SMAD4,SMAD7,SP1,STAT3,TBP,bisphenol A	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	POLR2A	 	enzyme	 	 	 	 	 	1.17E-04	ASCL1,CCND1,CDKN1A,FOS,IFI6,VIM	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	monocrotaline	 	chemical toxicant	 	0.391	 	0.010	0.372	1.17E-04	CCND1,GAP43,HMOX1,ID1,NCAM1,SPP1	Ap1,EGR1,GATA4,JUN,NFkB (complex),NOTCH1,P38 MAPK,RUNX2,SMAD1,SMAD3,monocrotaline	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	H89	 	chemical - kinase inhibitor	 	-0.227	 	-0.022	-0.172	1.21E-04	ANXA1,CCND1,CDKN1A,CRH,FOS,GSTP1,HMOX1,SERPINE1,SNAP25	Ap1,CEBPA,CEBPB,ERK,GSK3B,H89,HDAC3,HIF1A,IL1B,IL6,Insulin,JUN,NFKBIA,NFkB (complex),NR3C1,RXRA,SMAD3,SMAD4,SP1,STAT1,STAT3,STAT6	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	HMOX1	-0.508	enzyme	 	-1.421	 	-0.005	-1.409	1.21E-04	CCL2,CCND1,CDKN1A,FOS,HMOX1,ID1,NQO1,ZFP36	Ap1,EGR1,ELK1,ERK,FOS,HMOX1,Hif1,JUN,Jnk,MAPK14,NFE2L2,NFkB (complex),P38 MAPK,SMAD3,SP1,STAT3,VHL,iron	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	DSCAM	 	other	 	-0.478	 	0.016	-0.519	1.22E-04	ELMO1,LHX2,MAP2,MYT1,PCDH17,SFRP1,VIM	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	methamphetamine	 	chemical drug	 	-0.130	 	0.008	-0.149	1.22E-04	FOS,GFAP,HMOX1,JUN,LGALS1,NPY,TNFRSF1A	Ap1,CEBPB,CREB1,EP300,ESR1,HTT,IL6,JUN,L-glutamic acid,NFKB1,NFKBIA,NFkB (complex),PARP1,RELA,SP1,STAT3,dopamine,methamphetamine	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	S-nitrosoglutathione	 	chemical toxicant	 	-0.607	 	-0.006	-0.595	1.22E-04	CCL2,CDKN1A,GFAP,NQO1,S100A10	26s Proteasome,Ap1,CDKN2A,ESR1,FOS,ID1,IRF8,JUN,NFKBIA,NFkB (complex),NR3C1,PTTG1,S-nitrosoglutathione,SMAD2,SMAD3,SNAI1,SPI1,STAT1,STAT3,STAT6,TNF,TP53	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	SAHM1	 	chemical reagent	 	-0.447	 	-0.031	-0.378	1.22E-04	CD44,ELMO1,HES4,ID1,ZFP36L2	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	SUMO2	 	enzyme	 	0.555	 	-0.007	0.571	1.22E-04	GRB14,HMGA1,HSPA8,ISG15,TNC	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	Ck2	 	complex	 	 	 	 	 	1.23E-04	ATF4,FOS,ZFP36	CREB1,CREBBP,Ck2,ELK1,EP300,GATA4,HDAC1,HDAC5,HIF1A,JUN,MAPK8,MAPK9,MEF2C,NCOA3,NFkB (complex),NR3C1,REL,RELA,RXRA,SMAD3,STAT3,THRA,ZFP36	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	ILF2	 	transcription regulator	 	 	 	 	 	1.23E-04	FOS,SOX2,THY1	ILF2,NANOG	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	PPP1CA	 	phosphatase	 	 	 	 	 	1.23E-04	FOS,SPP1,WWTR1	ELK1,HIF1A,JUN,MAPK3,NFkB (complex),NR3C1,PPP1CA	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	SIX3	 	transcription regulator	 	 	 	 	 	1.23E-04	CCND1,PAX6,PDGFRA	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	TACSTD2	 	other	 	 	 	 	 	1.23E-04	CCND1,NCAM1,SYP	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	acrylamide	 	chemical toxicant	 	 	 	 	 	1.23E-04	FOS,JUN,NCAM1	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	aurothioglucose	 	chemical drug	 	 	 	 	 	1.23E-04	HMOX1,NPY,NQO1	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	genipin	 	chemical - endogenous non-mammalian	 	 	 	 	 	1.23E-04	CCND1,CDKN1A,HMOX1	Akt,Ap1,BRCA1,EGR1,EP300,FOXO1,HMOX1,JUN,NFkB (complex),RELA,SMAD3,SP1,genipin	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	sphingosylphosphocholine	 	chemical - endogenous mammalian	 	 	 	 	 	1.23E-04	CCL2,FOS,JUN	Ap1,CSF2,EGR1,ERK,ESR1,JUN,Jnk,NFkB (complex),P38 MAPK,SMAD3,SP1,STAT3,STAT5B,TP53,sphingosylphosphocholine	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	diphenyleneiodonium	 	chemical reagent	 	1.476	 	-0.026	1.539	1.28E-04	CCL2,F3,FOS,HMOX1,SERPINE1,TIMP1	Ap1,CCL2,EGR1,EP300,ESR1,JUN,Jnk,NADPH oxidase,NFkB (complex),P38 MAPK,RELA,SMAD3,SP1,STAT3,diphenyleneiodonium	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	tanespimycin	 	chemical drug	 	0.060	 	-0.016	0.105	1.28E-04	CCND1,CDKN1A,HSPA8,JUN,LDHA,PDGFRA,SERPINE1,SERPINH1	AR,Ap1,CTNNB1,DAXX,ESR1,FOXO1,FOXO3,HIF1A,Hif1,JUN,MAP3K5,MYC,NFKB1,NFKBIA,NFkB (complex),PDPK1,PRKCD,SMAD3,SMAD4,SNAI1,STAT3,TGFBR2,TP53,YAP1,tanespimycin	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	HDAC3	 	transcription regulator	 	-0.505	 	-0.006	-0.492	1.30E-04	CCND1,CDKN1A,FOS,HMOX1,SERPINE1,SPP1,VIM	Akt,Ap1,EGR1,ETS1,FOXO1,HDAC1,HDAC3,HIF1A,JUN,NFkB (complex),PPARG,RXRA,SMAD3,SMAD4,SNAI1,SP1,STAT3,TGFB2,TP53,YAP1	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	Ifnar	 	group	 	-1.969	 	0.029	-2.045	1.30E-04	B2M,CCL2,HLA-A,HLA-E,IFITM3,ISG15,SPP1	CEBPB,HIF1A,IFNB1,IFNG,IL1B,IRF1,IRF8,Ifnar,JUN,MYC,NFKBIA,NFkB (complex),NR3C1,REL,SPI1,STAT,STAT1,STAT3,STAT6,poly rI:rC-RNA	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	PDGF-DD	 	complex	 	-1.000	 	0.007	-1.013	1.32E-04	CLU,PDGFRA,TNFRSF12A,TUBB6	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	PDGFC	 	growth factor	 	0.404	 	0.031	0.344	1.32E-04	CCND1,GFAP,PDGFRA,TIMP1	AKT1,BRCA1,EGR1,ERK1/2,HIF1A,MYC,PDGFC,SMAD3,SP1,TP53,TWIST1	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	Ro41-5253	 	chemical reagent	 	-1.188	 	-0.023	-1.143	1.32E-04	APOD,CDKN1A,F3,PLAT	PML-RARA,RXRA,Ro41-5253	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	desipramine	 	chemical drug	 	 	 	 	 	1.32E-04	CDKN1A,FOS,HMOX1,PDE4B	Ap1,CEBPB,EGR1,ERK,HIF1A,JUN,MAPK8,NCF1,NFAT (complex),NFKBIA,NFkB (complex),P38 MAPK,RELA,RXRA,SMAD3,SP1,Smad2/3,desipramine,norepinephrine	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	dipyridamole	 	chemical drug	 	 	 	 	 	1.32E-04	CCL2,HMOX1,SPP1,TIMP1	Ap1,JUN,NFkB (complex),RELA,SPP1,STAT3,dipyridamole	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	TNFRSF1A	-0.588	transmembrane receptor	Inhibited	-2.189	 	0.007	-2.211	1.32E-04	CCL2,CD44,CDKN1A,GFAP,JUN,NQO1,SERPINE1,SOX6,TNFRSF1A	Ap1,CEBPB,EGR1,ESR1,HIF1A,IL6,JUN,NFKBIA,NFkB (complex),P38 MAPK,PRKCD,SMAD3,STAT3,TNFRSF1A,TP53	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	BATF2	 	transcription regulator	 	 	 	 	 	1.34E-04	CCN1,JUN	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	CRTAP	 	other	 	 	 	 	 	1.34E-04	CDKN1A,SERPINE1	CRTAP,SMAD2,SMAD3,SMAD4,SP1,STAT3,ZEB2	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	ING2	 	transcription regulator	 	 	 	 	 	1.34E-04	SERPINE1,SPP1	HIF1A,ING2,JUN,MYC,NFkB (complex),TP53,TP73	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	MCF2L	 	other	 	 	 	 	 	1.34E-04	CCND1,RHOA	ATF2,Ap1,EP300,FOXO1,HIF1A,MCF2L,NFKBIA,NFkB (complex),RAC1,RHOA,STAT1,STAT5a/b,TP53	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	NASP	 	other	 	 	 	 	 	1.34E-04	CCND1,CDKN1A	Ap1,ERK,JUN,NASP,NFkB (complex),SMAD3,SP1	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	NMB	-0.732	other	 	 	 	 	 	1.34E-04	FOS,JUN	Akt,Ap1,EGR1,FOS,FOXO1,HSF1,JUN,MYC,NFkB (complex),NMB,RAF1,RELA,SMAD3,TP53,arachidonic acid	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	POLDIP3	 	other	 	 	 	 	 	1.34E-04	CDKN1A,ISG15	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	RAMP3	 	g-protein coupled receptor	 	 	 	 	 	1.34E-04	FOS,VIM	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	ST8SIA2	 	enzyme	 	 	 	 	 	1.34E-04	GFAP,PAX6	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	TH	 	enzyme	 	 	 	 	 	1.34E-04	FOS,NPY	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	ZFYVE16	 	other	 	 	 	 	 	1.34E-04	CDKN1A,SERPINE1	NFKBIA,SMAD2,SMAD3,SMAD4,SP1,STAT3,YAP1,ZEB2,ZFYVE16	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	gentamicin C1	 	chemical drug	 	 	 	 	 	1.34E-04	CD44,SPP1	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	methiothepin	 	chemical drug	 	 	 	 	 	1.34E-04	F3,SERPINE1	Ap1,EGR1,FOSB,JUN,NR3C1,cyclic AMP,methiothepin	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	sarpogrelate	 	chemical drug	 	 	 	 	 	1.34E-04	F3,SERPINE1	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	CSF1R	 	kinase	 	0.692	 	0.029	0.627	1.36E-04	CCND1,CDKN1A,FOS,HMOX1,JUN	Akt,Ap1,CSF1R,EGR1,ELK1,ERK,ESR1,FOSL1,FOXO1,HDAC3,HIF1A,JUN,MAPK1,MAPK3,NFkB (complex),NR3C1,PI3K (complex),SMAD3,SP1,STAT1	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	PML	 	transcription regulator	 	0.548	 	0.001	0.546	1.39E-04	APOE,CCND1,CDKN1A,FTL,HMOX1,HSPB1,ISG15,NQO1,VIM	Ap1,BACH1,BRD7,HIF1A,HIPK2,JUN,KEAP1,NFE2L2,NFKB1,NFKBIA,NFkB (complex),PML,REL,RELA,SMAD2,SMAD3,SMAD4,STAT3,TGFBR1,TP53	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	calphostin C	 	chemical - kinase inhibitor	 	0.777	 	-0.027	0.842	1.39E-04	CCL2,CCND1,CDKN1A,CLU,FOS,NQO1	Ap1,CEBPA,CEBPB,CHUK,ELK1,ESR1,GSK3B,HDAC3,IKBKB,JUN,NFKB1,NFKBIA,NFkB (complex),PRKCA,SMAD3,STAT3,TP53,calphostin C	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	oleic acid	 	chemical - endogenous mammalian	 	0.235	 	0.006	0.218	1.42E-04	APOE,ATF4,CLU,FOS,HMOX1,NPY,SERPINE1,WWTR1	APOE,ATF3,Ap1,CEBPB,CREB1,CTNNB1,D-glucose,EGR1,FOXO1,FOXO3,HIF1A,Hif1,IL6,JUN,LDL,MYC,NFKB1,NFKBIA,NFkB (complex),RELA,SP1,STAT3,YAP1,oleic acid,palmitic acid	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	FOXO1	 	transcription regulator	 	1.059	 	0.015	1.004	1.50E-04	ATP6V0A1,CA2,CCND1,CDKN1A,FBXO32,FOS,HMOX1,IGFBP7,JUN,NPY,RICTOR,SERPINE1,SOX2,SOX4,TKT,TXNIP	ATF3,Akt,Ap1,CEBPB,EGR1,ELK1,FOS,FOXO1,FOXO3,HIF1A,Insulin,JUN,MAPK14,PPARG,RXRA,SIRT1,SMAD3,SMAD4,SP1,STAT3,TP53,YAP1,palmitic acid	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	Raf	 	group	 	0.713	 	0.012	0.689	1.50E-04	CCND1,CDKN1A,FOS,IER2,JUN,PLPP3	Ap1,ELK1,ERK,HIF1A,JUN,MAPK3,MAPK8,MYC,Mapk,Mek,NFKBIA,NFkB (complex),NR3C1,RXRA,Raf,SMAD3,SP1,TP53	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	SETD2	 	enzyme	 	0.200	 	-0.008	0.218	1.52E-04	CCN1,CCND1,JUN,RBPJ,SERPINE1	CTNNB1,HDAC1,JUN,NFkB (complex),SETD2,SMAD3,TCF	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	ouabain	 	chemical drug	 	-1.133	 	0.012	-1.161	1.52E-04	ANXA5,CDKN1A,FOS,HSPA8,VIM	Ap1,CEBPB,CREBBP,EDN1,ESR1,FOS,HIF1A,HRAS,Hif1,IRF1,JUN,NFKBIA,NOTCH1,PRL,RELA,SMAD2,SMAD3,SP1,SRC,STAT1,STAT3,STAT5a/b,TP53,cyclic GMP,ouabain	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	Ige	 	complex	 	-1.835	 	0.023	-1.916	1.56E-04	ANXA1,CARHSP1,CCL2,CDKN1A,CXADR,ELMO1,HMOX1,NPY,SPP1,TNC,TNFRSF12A,TUBB6,VIM	Ap1,CEBPB,CSF2,EGR1,ELK1,FOS,HIF1A,IL6,Ige,JUN,Mapk,NFKBIA,NFkB (complex),RAS,SMAD3,SP1,STAT3,STAT5B,TP53	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	IGFBP5	 	other	 	-0.988	 	0.005	-0.999	1.57E-04	CCND1,F3,SERPINE1,TNFRSF1A	Akt,Ap1,BRCA1,EGR1,ERK1/2,FOXO1,HDAC3,HIF1A,IGFBP5,JUN,Laminin (complex),MYC,NFkB (complex),P38 MAPK,REL,RELA,RUNX2,SMAD3,SP1,VTN	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	IPMK	 	kinase	 	0.392	 	0.031	0.332	1.57E-04	CCN1,FOS,JUN,TAGLN2	CEBPB,CREB1,Ca2+,FOSL1,IPMK,NOTCH1,NR3C1	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	L-buthionine (SR)-sulfoximine	 	chemical drug	 	 	 	 	 	1.57E-04	FOS,HMOX1,NQO1,SERPINE1	ATF2,Ap1,BACH1,CEBPB,EGR1,HIF1A,Insulin,JUN,Jnk,KEAP1,L-buthionine (SR)-sulfoximine,NFE2L2,NFkB (complex),P38 MAPK,RAC1,RXRA,SMAD2,SMAD3,SMAD4,SP1,STAT3,TP53	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	LCAT	 	enzyme	 	1.000	 	-0.003	1.005	1.57E-04	APOE,CCND1,CLU,RHOA	Ap1,FOS,JUN,LCAT,NFkB (complex),SMAD3,SP1,TP53,cholesterol	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	NTRK1	 	kinase	 	-0.218	 	0.027	-0.271	1.57E-04	CDKN1A,FOS,LGALS1,TSC22D1	CDKN2A,CREB1,ELK1,EP300,ESR1,FOXO1,HDAC3,HIF1A,JUN,MAPK1,MAPK3,NFKB1,NFKBIA,NFkB (complex),NR3C1,NTRK1,PARP1,RELA,RHOA,Raf,SP1,STAT1,STAT5a/b	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	TGFB1I1	-0.502	transcription regulator	 	-0.140	 	0.016	-0.169	1.57E-04	CDKN1A,FOS,ID1,SERPINE1	Ap1,ELK1,EP300,ESR1,FOS,FOXO1,HIF1A,NFE2L2,NFKBIA,NFkB (complex),NOX4,PTK2,RELA,RHOA,SMAD3,SMAD4,SMAD7,SP1,SRC,STAT1,STAT3,STAT5a/b,TGFB1I1,TP53,YAP1	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	ASPSCR1-TFE3	 	fusion gene/product	 	-1.890	 	0.031	-1.971	1.57E-04	APOE,ATP6V0A1,CRYAB,EZR,HLA-E,HMOX1,NPC2	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	EIF2AK2	 	kinase	 	0.354	 	0.028	0.287	1.57E-04	ATF4,CCND1,CDKN1A,FOS,IFI6,ISG15,JUN	CEBPA,CEBPB,CREB1,EIF2AK2,EP300,GSK3B,Gsk3,HDAC3,IRF8,MYC,NFKB1,NFKBIA,NFkB (complex),PARP1,PDX1,REL,RELA,SMAD3,SP1,SPI1,STAT1,STAT3,STAT6,TP53	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	arsenic trioxide	 	chemical drug	Inhibited	-2.742	 	0.002	-2.749	1.61E-04	CCL2,CCND1,CD44,CDKN1A,CST3,FTH1,HMOX1,HSPA8,KCNQ1OT1,MT2A,NQO1,RHOA,TNFRSF1A	Akt,Ap1,EGR1,ESR1,FOS,FOXO1,HDAC3,JUN,MYC,NFKBIA,NFkB (complex),NR3C1,P38 MAPK,SMAD3,TNF,TP53,arsenic trioxide,hydrogen peroxide	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	PKD1	 	ion channel	 	0.047	 	-0.006	0.064	1.62E-04	CCN1,CDKN1A,FGFR1,IER2,MCUB,PCDH9,PDE4B,RHOA,SOX6,WWTR1	CTNNB1,JUN,MRTFA,PKD1,SMAD2,SMAD7,YAP1	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	YAP1	 	transcription regulator	 	0.096	 	0.024	0.030	1.64E-04	CCN1,CCND1,CDKN1A,FBXO32,FOS,ID1,LDHA,MAP1B,SERPINE1,SOX2,VIM,WWTR1	AKT1,Akt,Ap1,BRCA1,BRD7,CDKN1A,EGR1,FOXO1,HIF1A,JUN,NFkB (complex),SMAD2,SMAD3,SMAD4,SMARCA4,SP1,STAT3,TGFBR1,TP53,TWIST1,YAP1,ZEB2	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	IRF2	 	transcription regulator	 	-0.277	 	0.017	-0.311	1.67E-04	B2M,CCND1,CDKN1A,CLIC1,HLA-B,ID1,ISG15,PSME2	CBL,EGR1,ERK1/2,ESR1,HDAC3,HIF1A,Histone h3,IRF1,IRF2,IRF8,MYC,NFKB1,NFKBIA,RELA,SMAD3,SP1,SPI1,STAT1,STAT3,STAT6,TBP	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	AG490	 	chemical - kinase inhibitor	 	1.883	 	-0.024	1.945	1.68E-04	CCL2,CDKN1A,FOS,GFAP,S100A10,SPP1,TIMP1	AG490,CEBPA,CEBPB,ELK1,GSK3B,GTF2I,HDAC3,HIF1A,HMGB1,JAK2,JUN,MAPK3,NFKB1,NFkB (complex),NR3C1,PTK2,SMAD3,STAT,STAT1,STAT3,STAT5a/b,TP53,YAP1	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	BMPR1A	 	kinase	 	-1.188	 	0.015	-1.217	1.70E-04	CDKN1A,ID1,OLIG2,SERPINE1,SOX6	Ap1,BMP2,BMP4,BMP7,BMPR1A,CTNNB1,EGR1,ERK1/2,HDAC1,HIF1A,MYC,NFkB (complex),RUNX2,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SP1,STAT3,Smad	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	Collagen(s)	 	complex	 	0.555	 	0.010	0.534	1.70E-04	ATF4,CCN1,CD63,SERPINH1,TNC	 	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	NME1	 	kinase	 	1.128	 	-0.010	1.150	1.70E-04	CCND1,CDKN1A,NETO2,SERPINE1,TIMP1	Ap1,BRD7,HIF1A,JUN,NFKBIA,NFkB (complex),NME1,RELA,SMAD2,SMAD3,SMAD4,SMAD7,SP1,STAT3,TGFBR1,TP53	
GPC.vs.preGPC.logfc.5 - 2021-08-25 06:36 PM	 	eflornithine	 	chemical drug	 	-0.678	 	0.001	-0.680	1.70E-04	ATF4,CDKN1A,HLA-B,LGALS3,SERPINE1	Ap1,CDKN1A,CDKN1B,E2F1,EGR1,ESR1,HDAC3,HIF1A,JUN,MAPK1,NFkB (complex),NR3C1,SMARCA4,SP1,STAT1,STAT3,TP53,eflornithine,reactive oxygen species	
